id,label,group,color,pub,text
de391647-bbae-4c39-83f1-4e9fda1c6f2d,,job_offer,#7fff7f,dvb,"Gacturiſt zum ſofortigen Eintritt, von einem erſten Etabliſſement der Eiſenbranche geſucht. Offerte unter „A. Z.“ an die Exp. 3899"
8d9d536d-d02b-4dfb-8632-e432dffa6f63,,job_offer,#7fff7f,dvb,"Deutſches Dienſtmädchen, arbeitſam und ehrlich, zu kinderloſer Familie per 1. September geſucht. Hernals, Rötzer gaſſe 44, Thür 4. 3927"
2261e11d-5992-4b06-80c3-d43c555e246c,,job_offer,#7fff7f,dvb,"Tüchtige Möbeltiſchler werden auf genommen, Hernals, Rötzergaſſe 44, Thür 4. 3926"
möbeltiſchler,Möbeltiſchler,position,#66b3ff,,
43ef6a50-eda3-4721-a05e-edf10765c966,,job_offer,#7fff7f,dvb,"Geübte Büglerin auf Krägen wird ſofort aufgenommen. 4. Bez., Starhem berggaſſe 3. 3921"
8b2dd435-a8b7-487c-bb1d-7cf1c6955919,,service_offer,#ff6699,dvb,"Privatbeamter ſucht Stenographie Unterricht, Gabelsberger⸗Methode. Briefe unter „Schnell und billig“ an die Expedition 3896"
rivatbeamter,rivatbeamter,position,#66b3ff,,
54cd78c8-634c-4432-a4a6-4a005e2912fe,,service_offer,#ff6699,dvb,"Zimmerputzer-Anſtalt nach neueſter Methode, mit beſter Zubereitung des Wachſes, für Parkett und weiche Böden, garantirt für ſchön und dauerhaft, billigſte Preiſe, ſchnellſte Ausführung, bei U. Stoff, 4. Bez., Waggaſſe 17, 2. Stock, Thür 19. 1201"
zimmerpntzeranſtalt,ZimmerpntzerAnſtalt,position,#66b3ff,,
aca6b2d5-4678-44c2-8f97-f7f7ab622089,,heading,#b3b3b3,dvb,Stellengeſuche.
4dcdab18-768e-4e6f-a7f8-869f723324cd,,job_search,#ffcc66,dvb,"Wirthſchafterin in geſetztem Alter, gute Köchin, ſchöne Zeugniſſe, ſucht Stelle. M. B., 18. B., Abt Karlgaſſe 16, 1. Stock, Thür 5. 7315"
9cff2afd-f9ae-4ed8-bb67-bc3811b6b1fb,,job_search,#ffcc66,dvb,"Ein kinderloſes Ehepaar welches 2 Jahre als Hausbeſorger war, bittet um einen Hausmeiſterpoſten; kann auch ſofort antreten. Franz Goſtrba, 2. Bez., Leſſinggaſſe 27, 3. Stock. Thür 15. 7313"
0db0f33d-8239-45bf-89e0-9a83af1ddc53,,job_search,#ffcc66,dvb,"Um Schreibarbeiten für ganze oder halbe Tage bittet bei ſehr beſcheidenen Anſprüchen J. L., 14. Bez., Sechshauſerſtraße 25, Glaſer geſchäft. 7299"
37ab0fb1-5460-4f66-a3e0-31050b6d6215,,job_search,#ffcc66,dvb,"Geſchäfts⸗ oder Bureau diener, mit 12jähr. Zeugniß und guten Referenzen, ſucht Stelle. Karl Löw, 7. Bez., Zieglergaſſe 11. 7283"
d07eac59-f19e-4838-aedc-985a8903b280,,job_search,#ffcc66,dvb,"Die 1. regiſtr. Hilfscaſſa des Vereines der Portiere und Haus beſorger, Wien, 1. Bez., Hohenſtraufen gaſſe 7, Gaſthaus, erſucht die P. T. Hauseigenthümer, ſowie Adminiſtra toren bei Bedarf von zu beſetzenden Stellen, ſich ſofort an den obgenannten Verein zu wenden, da derſelbe ſehr ver läßliche Portiere. für alle Gattungen Aufzüge, ſowie auch Hausbeſorger von allen Profeſſionen zur Verfügung hat. Die Stellenvermittlung iſt unentgeltlich. Mitglieder⸗Aufnahme jeden Montag zwiſchen 7 und 9 Uhr Abends. 9936"
96589755-e06d-4bd3-a4ed-b72407bb2794,,job_search,#ffcc66,dvb,"24jähr. Mann ſucht Poſten als Geſchäftsdiener oder ſonſt welche Beſchäftigung, hat lang jährige Zeugniſſe, kann Sicherſtellung leiſten. Gef. Anträge unter „L. M.“ poſtl. 10. Bez., Laxenburgerſtr. 7357"
26cbba32-450e-4c03-b596-2ad8b9f87aa7,,job_search,#ffcc66,dvb,"14jähr. Mädchen bittet um Stelle in beſſeres Haus. 10. Bez., Eugengaſſe 9, 2. Stock, Thür 20. 3124"
40edc0f1-5717-4f99-a6b9-12bc9571238c,,job_search,#ffcc66,dvb,"Tüchtige Schankburſchen Fleiſcher, Küchenfleiſcher, ſowie ſämmt liches Schank⸗ und Küchenperſonale empfiehlt beſtens Inſtitut „Auſtria“, 1. Bezirk, Grünangergaſſe 1. Telephon Nr. 7399. 7372"
f4695be7-7111-4342-95be-bcb3197460dd,,job_search,#ffcc66,dvb,"Gute Ammen empfiehlt Mad. M. Stepan, 8. Bez. Breitenfeldergaaſſe 20. 7366"
ammen,Ammen,position,#66b3ff,,
a89dc16d-e9fd-4786-8c5e-eaddc70d576a,,job_search,#ffcc66,dvb,"Buchhalter, Correſpondent tüchtige, commercielle Kraft, ſucht bei beſcheidenen Anſprüchen dauernde Stel lung, auch Provinz. Uebernimmt Bücher einrichtungen und Schreibarbeiten aller Art. Joſef O., 5. Bz., Kriehubergaſſe 5, Thür 14. 7375"
0886f18b-f7e2-4954-b4fd-0fd428ee6563,,job_offer,#7fff7f,dvb,"Geſucht ſolides Mädchen für Alles, welches auch ſelbſtändig Kochen kann, zu kinderloſem Ehepaar aufs Land. Adr. Exp. 3103"
105577a7-3c34-4af8-9c23-a4cae964e3b6,,job_offer,#7fff7f,dvb,"Vice⸗Baupolier welcher auch Pläne copieren kann, wird für die Provinz aufgenommen bei Stadtbaumeiſter Knett, Stockerau a. d. Nordweſtbahn. 7321"
vice⸗baupolier,Vice⸗Baupolier,position,#66b3ff,,
5411e726-e6fb-41e3-8a3c-5addd24bfa68,,job_offer,#7fff7f,dvb,"Lehrjunge wird gegen Bezahlung aufgenommen. Rinke, 7. Bez., Neuſtiftgaſſe 117. 7309"
ehrjunge,ehrjunge,position,#66b3ff,,
6863bf8e-5a5c-4092-8a4e-99f21f749920,,job_offer,#7fff7f,dvb,Praktikant für eine Tuchhandlung wird aufge nommen. Offerte unter „J. P.“ an die Exp. 7311
a718bdd0-91c2-4166-b14a-5843595b6e9b,,job_offer,#7fff7f,dvb,Für ein Spängler Verkaufsgeſchäft wird ein der Metall branche Kundiger geſucht. Caution nach Uebereinkommen. Adr. Exp. 7305
spängler,Spängler,position,#66b3ff,,
verkaufsgeſchäft,Verkaufsgeſchäft,position,#66b3ff,,
396a558b-115a-4883-bf0d-8672bc87d93e,,job_offer,#7fff7f,dvb,"Flinkes reines Mädchen wird für ein Selchergeſchäft aufge nommen. 11. Bez., Hauffgaſſe 3. 7333"
47bbcd77-141b-4773-ac12-df1f4f9cf8c1,,job_offer,#7fff7f,dvb,"Ein ſolides Mädchen für Alles wird in ein Gaſthaus auf genommen. 20. Bez., Brigittenauer lände 36, Konhäuſer. 3120"
c353e4c2-4ac7-4a64-aeb0-0a3b30558226,,job_offer,#7fff7f,dvb,"Nettes Mädchen für Alles, welches ſchon in einem Gaſthaus gedient hat, wird aufge nommen. 20. Bez., Wintergaſſe 9, im Gaſthaus. 3119"
8dda4170-8f36-4aaf-917e-f5d084198e70,,job_offer,#7fff7f,dvb,"Modiſten⸗Lehrmädchen wird aufgenommen 5. Bez., Marga rethenſtraße 14. 7360"
3b6b988f-df54-4d6a-9a3c-dca39d772c27,,job_offer,#7fff7f,dvb,"Mädchen für Alles Lohn 8 fl. monatlich, wird ſofort auf genommen bei Anton Heppich jun., 2. Bez., Kaiſermühlen, Schiffmühlen ſtraße 59. 7331"
a6eb5381-eb19-47cd-917d-b4b837d41a97,,job_offer,#7fff7f,dvb,"Hausrepräſentantin geſucht für ein ungariſches Herrenhaus. Die ſelbe muß eine Deutſche, katholiſch, mindeſtens 30 Jahre alt und für die Führung des geſammten internen Haus weſens, das in beſcheidener Form ge führt wird, geeignet ſein. Kenntniß der ungariſchen Sprache erwünſcht, jedoch nicht unbedingt erforderlich. Geſchiedene Frauen ausgeſchloſſen. Offerte mit Lohnanſprüchen und Photographie bis 1. September l. J. unter „F. W. Un garn“, Wien, 1/1, hauptpoſtl. 7356"
hausrepräſentantin,Hausrepräſentantin,position,#66b3ff,,
bb91f0fd-8b7b-4c1c-b3a4-f30fefc33d5d,,job_offer,#7fff7f,dvb,"Suche für meine 3 Knaben 3—5—7 Jahren, ein beſcheidenes Fräu lein, gut katholiſch, 25—40 Jahre alt, bewandert in der Kinderpflege, auch verſirt im Unterrichte für die 4 Elemen tarclaſſen, franzöſiſch, eventuell auch Clavier. 50 K Gehalt. Würde bis 15. September warten. Vorzuſtellen täglich von 8—11 Uhr Vormittags, od. 6—8 uhr Abends. Metzger, 3. Bez., Hauptſtraße 55, 1. Stock. 7358"
c4add113-d234-438f-885d-3d38fec47bd8,,job_offer,#7fff7f,dvb,"Bei der vom hohen n. ö. Landtage errichteten n. ö. Lan des⸗, Lebens⸗ und Renten⸗Ver ſicherungs⸗Anſtalt gelangen mehrere Poſten für Vertreter zur Beſetzung. Repräſentation, tadelloſes Vorleben und Gewandtheit im Verkehre mit dem Publikum bedingt. Branchenkenntniſſe nicht erforderlich. Auch Nebenbeſchäfti gung für Beamte, Lehrer, Penſioniſten ꝛc. Vorſtellumg tägl. zwiſchen 9—12 und 3—5 Uhr in der Filiale, Wien, 6. Bez., Mariahilfer ſraße 127 (Eingang 6. Bez., Bürgerſpitalgaſſe 29). 7342"
5f8027dc-0c6a-496d-b6bc-02eb4533e921,,service_offer,#ff6699,dvb,"Umſonſt ertheilt gründlich Unterricht im Zither ſpielen. Heinrich Freudenberg, 7. Bez., Neuſtiftgaſſe 137. 7219"
3c269887-872e-4180-af46-f5a88bbdfc2a,,service_offer,#ff6699,dvb,"Spielend leicht in 12 Lectionen Stenographie, ſowie Maſchinenſchreiben aller Syſteme in Tages⸗, Abend⸗ und Sonntagscurſen, ſowie Einzelunterricht. Erfolg, Zeugniß u. Stellennachweis garantirt. Proſpect gratis. Erſte, größte und beſte conc. Privat Fachſchule für Stenographie und Maſchinenſchreiben, 7. Bez., Neu ſtiftgaſſe 3, beim Deutſchen Volkstheater. 46"
b1e008cd-c02c-4729-844b-fc27b75e4247,,service_offer,#ff6699,dvb,"Gewiſſenhafter Unterricht im Schnittzeichnen und Kleidermachen, Syſtem Schak, Honorar 5 fl. Ondricek, 1. Bez., Himmelpfortgaſſe 17. 7368"
62c2c705-2ccf-4b32-bb7a-d5f62b4693ff,,heading,#b3b3b3,dvb,Stellengeſuche.
38d56469-3399-4bdd-aa02-54c1289149f0,,heading,#b3b3b3,dvb,Offene Stellen.
41d35873-17a2-489a-a12d-8ed2e629b782,,job_search,#ffcc66,dvb,"Kindsfrau ſucht Stelle zu neugeborenen oder auch zu größeren Kindern. 5. Bez., Leitgeb gaſſe 7, 1. St., Th. 7. 5645"
9a2dec95-775c-4f15-8ea0-7f5e47baed7b,,job_search,#ffcc66,dvb,"Buchhalterin, Caſſierin u. Correſpondentin, 22 Jahre alt, röm. katholiſch, mit 6jährigem Zeugniß, ſucht Stellung. Leopoldine Kramer, 9/2, Sechsſchimmelgaſſe 17. 1949"
c43c2e37-8b31-4632-87c7-eca34e5e4956,,job_search,#ffcc66,dvb,"Verkäuferin Waiſe, bittet um Stelle, geht auch als Caſſierin. „E. K.“ poſtl. Döbling. 5566"
27d5b020-35d4-4c35-9e21-08585c6406af,,job_search,#ffcc66,dvb,"Ein beſſeres Mädchen für Alles bittet um eine Stelle bei chriſtl. Leuten. F. S., 2. Bez., Mathilden gaſſe 2, 4. Stock, Th. 31. 5667"
b787e551-429a-4915-854e-7961d714fdbd,,job_search,#ffcc66,dvb,"Mädchen für Alles ſucht Stelle zu 2 Leuten. 2. Bez., Scholzgaſſe 2, Th. 2. E. J. 5668"
8ab3e24e-26c4-46a2-be9d-712a5d89ad89,,job_search,#ffcc66,dvb,"Junger, ſtrebſamer Kauf mann, 25 Jahre alt, techniſch gebildet, in ungekündigter Stellung, perfect in Buchführung, Correſpondenz, ſowie allen vorkommenden Bureauarbeiten, wünſcht per ſofort oder ſpäter unter beſcheidenen Anſprüchen anderwärts Engagement. Primazeugniſſe vorhanden. Gef. Offerte erbeten unter „G. A. 32“ an die Exp. 1957"
eac0a20f-f964-4b9d-88e4-bacbd1d079f1,,job_offer,#7fff7f,dvb,"Privatdiener der Gärtnerei verſteht, im Zimmerein laſſen und ⸗Bürſten gewandt iſt und beſſere Zeugniſſe beſitzt, wird ſofort aufgenommen. Vorzuſtellen Freitag d. 8. d. M. (Feiertag), 8. Bez., Joſefs gaſſe 4, 1. Stock, Thür 8, zwiſchen 10—12 Uhr Vorm. 1953"
rivatdiener,rivatdiener,position,#66b3ff,,
fb9f9613-b324-4854-b8c2-31298ab952ed,,job_offer,#7fff7f,dvb,"Ein Schmiedlehrling vom Lande wird bei Johann Herzog, Glaſauergaſſe, Ob.⸗St. Veit, aufge nommen. 1945"
c4ff216e-28ed-4e95-8512-2544840bfa02,,job_offer,#7fff7f,dvb,"Commis Chriſt, gewandter Verkäufer, wird per 15. September acceptirt. Militärfreie haben Vorzug. Franz Plank, Kauf mann, Groß⸗Siegharts. 1861"
c74022c1-f962-414f-9fc2-a7b105ebfa4c,,job_offer,#7fff7f,dvb,"Ein Lehrling, Chriſt, mit guten Schulzeugniſſen, wird auf genommen ab 15. September bei Joh. Wanke, Kaufmann, 4. Bez., Haupt ſtraße 77. 5620"
c1802b6b-c898-4b27-9b14-c97ad739c44b,,job_offer,#7fff7f,dvb,"Mädchen für Alles mit längeren Zeugniſſen, das ſelb ſtändig kochen und Wäſche waſchen — mit Ausnahme der feineren Herren wäſche — verſteht, wird in einem Haushalte von 2 Perſonen gegen gute Bezahlung ſofort aufgenommen. Vor zuſtellen Freitag d. 8. d. M. (Feier tag), 8. Bez., Joſefsgaſſe 4, 1. Stock, Thür 8, zwiſchen 10—12 Uhr Vorm. 1952"
6f900f3a-71bf-48d7-bd1c-7fbbc46e7f73,,job_offer,#7fff7f,dvb,"Ein Wagnerlehrjung wird aufgenommen. 18. Bez., Gerſt hoferſtraße 68. 5641"
wagnerlehrjung,Wagnerlehrjung,position,#66b3ff,,
6ae88e95-7762-4f65-a863-b54efd94107d,,service_offer,#ff6699,dvb,"Gymnaſialfächer Volks⸗ und Büugerſchulgegenſtände, Rechnen und Rechtſchreiben auch für Erwachſene, einfache und doppelte Buch haltung wird gelehrt in u. außer Hauſe. Geneigte Zuſchriften erbeten an Rudolf B., 8/2, Stolzenthalergaſſe 15, 3. Stock, Thür 22"
f0b96db9-8754-4637-8246-56dd08265934,,job_offer,#7fff7f,dvb,"Agenten und Ver mittler u der Volks⸗ und Lebensveſicherungs branche, die gute Beziehungen zu bür gerlichen Kreiſen haben, werden geſucht Bei Verwendbarkeit Gehalt nach kurzer Probezeit. Offerte unter „X. 1000“ an die Exped. 3587"
d5dbefea-d187-4815-aa91-9a4b322284f8,,heading,#b3b3b3,dvb,Stellengeſuche.
7b0cf68d-18ee-41f7-b1b4-037e4358ffc6,,job_search,#ffcc66,dvb,"Anſtändiges Mädchen vom Lande, das mehrere Jahre ge dient, ſucht Poſten bei 2—3 Perſonen. Adr. Floridsdorf II., Pragerſtr. 258, 2. Stock, Thür 7, Marie Pretſchka. 7834"
88c4dcf2-f57f-456d-afba-102cfbcd1755,,job_search,#ffcc66,dvb,"Junger Kutſcher bittet um Poſten zu leichtem Zeug oder als Diener. Gef. Zuſchriften erbeten an H. K., 5. Bez., Matzleinsdorfer ſtraße 76, 3. Stock, Thür 24. 2827"
55c92aba-338e-443e-a9d9-63a587471b7b,,job_offer,#7fff7f,dvb,"Schloſſer welche in Bau⸗ und Blecharbeiten praktiſch ſind und gute Zeugniſſe vor weiſen können, werden aufgenommen. Ludwig Saionz, Scheibbs. 2824"
de4124a0-53c5-4216-a160-fca25727c423,,job_offer,#7fff7f,dvb,Ein kräftiger Schloſſer lehrjunge wird aufgenommen. Maria hilferſtraße 45. 7818
schloſſer lehrjunge,Schloſſer lehrjunge,position,#66b3ff,,
b8f12815-e187-4a31-9b7e-a7c6a9ab01cd,,job_offer,#7fff7f,dvb,"Praktikant für Specialfach Droguenbranche in der Stadt, mit guter Schulbildung, wird aufgenommen. Nach Probezeit kleine Zahlung. Offerte unter „Fleißig“ an die Exp. 7840"
f51ef123-d790-433c-b85e-93a27aec9b97,,job_offer,#7fff7f,dvb,"Tüchtiger Detailliſt der Colonialwaarenbranche, mit einiger Kenntniß von Buchhaltung, wird für Stadtgeſchäft aufgenommen. Nur Prima⸗Offerte werden berückſichtigt unter „S. L.“ an die Exp. 7843"
detailliſt,Detailliſt,position,#66b3ff,,
4e120b62-1456-4922-83e2-9bb80e3ee70e,,job_offer,#7fff7f,dvb,Praktikant wird für ein Bureau ſogleich aufgenommen. Offerte unter „Direction“ hauptpoſtl. 7841
45d15be1-9372-43e4-ac15-8a64fb6159d6,,job_offer,#7fff7f,dvb,Ein Comptoiriſt wird ſofort aufgenommen. Dampf brauerei Poysdorf. 2826
3ebed2b6-c911-456c-ae61-13dadc001a8f,,service_offer,#ff6699,dvb,"Gymnaſialfächer Buchhaltung, einfache und doppelte, Rechtſchreiben und Rechnen für Er wachſene, ſowie Volks⸗ und Bürger ſchulgegenſtände werden gründlich ge lehrt. Geneigte Zuſchriften erbeten unker Rudolf B., 16/2, Brunnengaſſe 23, 1. Stock. Thür 6."
007ac494-88be-4ca9-8be3-5c472251d9d3,,service_offer,#ff6699,dvb,"Gymnaſiaſten Volks⸗ und Bürgerſchüler unterrichtet mit gutem Erfolg ein durch 10jährige Praxis erprobter Pädagoge. Zuſchr. erbeten unter A. S., 8. Bez., Lerchen felderſtraße 108, Thür 17. 2721"
063ee58c-3c12-44fa-ae42-d8e78b761e25,,heading,#b3b3b3,dvb,Offene Stellen.
0ec7f22a-fcf2-4dd3-accb-63a7ef9e6c2e,,job_offer,#7fff7f,dvb,"Zeitungsausträgerinnen werden aufgenommen. „Deut ſches Volksblatt“, 8. Bez., Joſefs gaſſe 4. Anfragen von 8 Uhr früh bis 11 Uhr vormittags im Expedit."
zeilungsmusträgerien,Zeilungsmusträgerien,position,#66b3ff,,
bab0ac98-4882-4f19-b772-bbad002561d2,,job_offer,#7fff7f,dvb,"Lehrmädchen für Buchdruckerei zum Einlegen bei der Maſchine wird aufgenommen. 8. Bez., Joſefsgaſſe 4—6."
a4d6852a-f3b4-4a40-b2bd-3fe4598f7304,,job_offer,#7fff7f,dvb,"Herren und 7051 Damen zum Privatkundenbeſuche geeig net, finden hohes Einkommen, geſicherte Exiſtenz. Zuſchriften unter „L. & M.“ an die Exp. d. Bl."
65ac4e1d-093b-4a14-8276-2e2506acceaa,,job_offer,#7fff7f,dvb,"Mädchen für Alles gute Behandlung und Koſt, nur ſolides Mädchen. Vorzuſtellen von 10 bis 12 und von 5 bis 7 Uhr, 2. Bez., Valerieſtraße Nr. 26, Tür 3. 2005"
kaſt,Kaſt,position,#66b3ff,,
9c9747a4-3725-43f7-ae26-fa2f41bd518a,,job_offer,#7fff7f,dvb,"Schloſſerlehrling wird aufgenommen. 25 K. Wochen lohn. 7. Bez., Neuſtiftgaſſe 56. 2006"
6e8a73e6-822f-4857-b5ba-d0da0277235e,,service_offer,#ff6699,dvb,"Elektro⸗ und Maſchinen bauſchule mit Lehrwerkſtätte und Penſionat, Wien, 6. Bez., Laim grubengaſſe 17, 2 bis 3 Jahrgänge. Spezialkurs, Fernkurſe. Aufnahme jederzeit. 1989"
elektro⸗,Elektro⸗,position,#66b3ff,,
bauſchule,bauſchule,position,#66b3ff,,
b60e44f0-b983-4c69-aa3b-0ecbaf2df73d,,heading,#b3b3b3,dvb,Stellengeſuche.
99a45a3c-f754-4e57-9b1f-1fc333473504,,heading,#b3b3b3,dvb,Offene Stellen.
386d33a7-2b34-482b-ab96-cb2b63b64ff8,,job_search,#ffcc66,dvb,"An edle und treue Geſinnungsge noſſen wird die Bitte gerichtet, einem durch aufrichtigſte und offene Theilnahme an der antiſemitiſchen Bewegung, durch jüdiſch⸗liberale Machinationen um die Arbeit und Verdienſt gebrachten Tiſchler, lohnende Arbeit zu verſchaffen, ſei es im Möbel⸗ oder Baufache. Briefe erbeten unter „2930“, poſtlagernd Wieden, Neu manngaſſe. 1954"
e670b2ca-1292-4e86-83dc-071ad84f9648,,job_search,#ffcc66,dvb,"Ein verarmter Familienvater von Adel, dem ſeine Frau durch 4 Monate im Spital liegt und der mit ſeinen Kindern ohne Verdienſt darben muß, kann den Miethzins nicht beſtreiten. Es bittet der Bittſteller edle Wohlthäter um Hilfe, an die Expedition dieſes Blattes unter „Große Noth“. 1848"
06c4a41c-e20f-4599-8c65-8d27a38df355,,job_search,#ffcc66,dvb,"Alleinſtehende Frau geſetzten Alters bittet als einfache Wirthſchafterin oder Kindsfrau um Stelle. Neulerchenfeld, Hauptſtraße 7, 2. Stiege, 1. St., Th. 14, Staudinger. 2099"
38552a82-a91c-401e-852f-95a58e1a8c85,,job_search,#ffcc66,dvb,"Bitte. Chriſtlicher Familienvater, welcher längere Zeit krank war, jetzt beſchäf tigungslos iſt, bittet um eine, ſei es was immer für eine Beſchäftigung. Derſelbe iſt ehrlich und verläßlich. Währing, Johannes gaſſe 23, Max. 2113"
157805ca-2f94-41a6-ad90-0aff1b440e7a,,job_search,#ffcc66,dvb,"Ein Mädchen für Alles, kurze Zeit in Wien, bittet bei edel chriſtlichge ſinnten Privat⸗ oder beſſeren Geſchäfts leuten unterzukommen. Adreſſe J. Sehd, Meidling, Hauptſtraße 8, 1. St., Th. 15. 3794"
bd7e8410-d9d7-44af-97ba-5093351d3063,,job_search,#ffcc66,dvb,"Als Fabriksſchreiber, Magazineur, Strazziſt, Scontiſt, Caſſier, wünſcht ein 26 jähr., kaufmänniſch gebildeter, cautionsfähiger Mann, ſeinen Poſten zu verändern. Briefe erbeten an J. Kraus, Hechtengaſſe 10. 2045"
fabriksſchreiber,Fabriksſchreiber,position,#66b3ff,,
2e578127-4486-4cee-b296-eef584cf8001,,job_search,#ffcc66,dvb,"Notar⸗ und Advocaturskanzliſt (ehem. Commis, dann Rechnungsfeld webel), Chriſt, arbeitſam, wünſcht ſeinen Dienſt (auch Provinz) zu wechſeln. An träge erbeten unter „G. 500“ poſtlagernd Wieden. 3816"
advocaturstanzlſt,Advocaturstanzlſt,position,#66b3ff,,
588bc2b0-a4c8-4933-8522-5d9e6c5aef02,,job_search,#ffcc66,dvb,"Junger Mann mit guten Platzkennt niſſen, bittet als Geſchäftsdiener, Geſchäftsgänger ꝛc., unterzukommen. Gefällige Briefe erbeten unter „Dankbar 10“, an die Verſandtſtelle dieſes Blattes. 3815"
37049a48-470e-46b4-abf9-abd17c237c2e,,job_search,#ffcc66,dvb,"Junges Mädchen, abſolvirte Handels ſchülerin, der italieniſchen Sprache mächtig, ſucht als Comptoiriſtin in chriſt liches Geſchäft unterzukommen. Gefällige Anträge unter „E. G. 3830“ an die Expedition. 3830"
d2cc5fff-3d4d-4da0-abad-70f40749b7bd,,job_offer,#7fff7f,dvb,"Tüchtige Kleidermacherinnen oder Damenſchneider werden bei hohem Salair ſofort engagirt Bei Convenienz Reiſeſpeſen. Ther. Windhager, Robes in Reichenhall, Colonade. 2098"
damenſchneider,Damenſchneider,position,#66b3ff,,
8d00ffbf-d74a-49e4-8502-3550e9309aba,,job_offer,#7fff7f,dvb,"Geübte Maſchennäherinnen werden gut bezahlt und dauernd beſchäftigt. Rudolfsheim, Schweglerſtr. 22, Konecny. 2142"
maſchennäherinnen,Maſchennäherinnen,position,#66b3ff,,
f605f235-2609-4a1d-bffd-947d763ba654,,job_offer,#7fff7f,dvb,"Praktikant aus anſtändigem Hauſe, mit ſehr guten Schulzeugniſſen verſehen, findet unter günſtigen Bedingungen Auf nahme in Guſtav Guneſch's Droguen handlung, 9. Bez., Univerſitätsſtraße 4. 2112"
611009d1-f2ce-4cf8-bff9-876af9e87234,,job_offer,#7fff7f,dvb,Ordentlicher Burſche wird in einem Confections⸗Geſchäft aufgenommen. Adreſſe in der Exped. d. Bl. 2116
oconferttors,Oconferttors,position,#66b3ff,,
a3878d06-b682-48c4-b290-f8f0fc1a53e8,,job_offer,#7fff7f,dvb,"Lehrling wird aufgenommen. Leder galanteriewaarenfabrik, 7. Bez., Neu baugaſſe 65. 3824"
27d02393-910f-4989-8c6b-946a268a8cc5,,job_offer,#7fff7f,dvb,Ein Graveur⸗Lehrling wird aufge nommen. Adreſſe Exped. 3748
graveur⸗lehrling,Graveur⸗Lehrling,position,#66b3ff,,
4bf7c920-a925-45a2-8121-329e605c7ca4,,job_offer,#7fff7f,dvb,"Ein Lehrjung wird in der Gemiſcht waarenhandlung 7. Bez., Kaiſer ſtraße 98 aufgenommen. 3766"
2602d869-be2b-4082-8f2b-5c48e652fc46,,job_offer,#7fff7f,dvb,Graveur⸗ Lehrjunge wird aufgenom men. Adreſſe Expedition. 2122
graveur⸗,Graveur⸗,position,#66b3ff,,
a95b4a4b-7f59-4375-8249-a89dcecd53b9,,job_offer,#7fff7f,dvb,"1 Lehrjung wird beim Bildhauer J. Reißmann, Sechhaus, Rauchfang kehrergaſſe 31, aufgenommen. 2087"
bf36d9ab-63d0-48ee-83ab-7ebaac22ea91,,job_offer,#7fff7f,dvb,Lehrjunge aus anſtändiger chriſtlicher Familie wird bei einem Bandagiſten aufgenommen. Adreſſe in der Expedition. 2119
16f53f37-5067-4e38-bc41-d8a54104234e,,job_offer,#7fff7f,dvb,"Ein Schneiderlehrjung wird ſofort aufgenommen bei A. Kletſchka, 3. Bez., Traungaſſe 1. 2120"
schneiderlehrjung,Schneiderlehrjung,position,#66b3ff,,
5bec6a3c-f7d7-4d4c-9d80-09b67c4b1515,,job_offer,#7fff7f,dvb,"Bildhauer⸗Lehrjung wird aufgenom men. Neulerchenfeld, Kirchſtetterng. 55 3813"
bildyaner⸗lehrjung,Bildyaner⸗Lehrjung,position,#66b3ff,,
c336ab28-70e9-4cbf-b17c-efa8607fe20f,,job_offer,#7fff7f,dvb,"Uhrmacherlehrling, aus gutem Hauſe, vom Lande erwünſcht, wird aufgenom men bei Sander, 7. Bezirk, Bandgaſſe 7. 3811"
ubrmacherlehrlin,Ubrmacherlehrlin,position,#66b3ff,,
02351a4f-bd9e-4b21-820a-34ac90bc6c73,,job_offer,#7fff7f,dvb,"Lehrjung, nur deutſch, aus beſſerem Hauſe vom Lande wird in der Specerei und Schnittwaarenhandlung des Franz Michtner, Wien, 2. Bez., Wintergaſſe 33 aufgenommen. 3817"
3e9ab510-3a6f-4743-a011-2a8cd1d52ad2,,job_offer,#7fff7f,dvb,Praktikant aus anſtändiger Familie wird in einer Stadt⸗Papierhandlung mit kleinem Gehalt aufgenommen. 3808
raktikant,raktikant,position,#66b3ff,,
ce556cc1-b81c-42a6-8a62-e1f14a71bbbe,,job_offer,#7fff7f,dvb,"Ein Praktikant wird aufgenommen, Raffay, Schittengaſſe 9. Zu ſprechen von 12—2 Uhr. 3819"
ec8680be-8f43-404a-a82c-41a59f767f5f,,job_offer,#7fff7f,dvb,"Praktikant, Chriſt, wird für ein grö ßeres Manufacturgeſchäft aufgenommen. Adreſſe im Expedit. 3736"
9022a792-e97b-4149-8e61-1a8618791088,,job_offer,#7fff7f,dvb,"Laufmädchen und Arbeiterin wird aufgenommen bei Wolf, Zieglergaſſe 6. 2118"
c9530bb9-2aec-4d65-84a7-5fe0011ff68a,,job_offer,#7fff7f,dvb,"Junger Mann wird in einem Holz und Kohlengeſchäft gegen ganze Ver pflegung und 2 gl. Wochenlohn aufgenom men. Auskunft zwiſchen 12 und 1 Uhr. 9. Bez., Nußdorferſtraße 76, 3. Stock, Th. 11, an Wochentagen 9. Bez., Lichten ſteinſtraße 95. 2133"
